#

J003653.5+444321, POINT   , Patch, 00:36:53.5680, +44.43.21.612,    5.3044, 0, 0, 0,     ,     ,      , , [-0.73]
J025015.4+393432, GAUSSIAN, Patch, 02:50:15.4944, +39.34.32.484,   14.7730, 0, 0, 0, 134.4, 39.0, -84.10, , [-0.73]
J030150.2+355044, GAUSSIAN, Patch, 03:01:50.2944, +35.50.44.124,    5.4853, 0, 0, 0, 112.3, 48.1, -57.00, , [-0.73]
J031226.3+391632, GAUSSIAN, Patch, 03:12:26.3424, +39.16.32.160,   10.6900, 0, 0, 0, 52.5, 29.0,  76.8, , [-0.73]
J022921.8+470019, POINT   , Patch, 02:29:21.8568, +47.00.19.368,    5.6390, 0, 0, 0,     ,     ,      , , [-0.73]
J024342.1+500931, POINT   , Patch, 02:43:42.1872, +50.09.31.392,    6.9389, 0, 0, 0,     ,     ,      , , [-0.73]
J031030.9+443548, GAUSSIAN, Patch, 03:10:30.9240, +44.35.48.300,    7.0476, 0, 0, 0, 27.1, 26.1, -75.40, , [-0.73]
J025907.6+505341, GAUSSIAN, Patch, 02:59:07.6488, +50.53.41.640,    6.3099, 0, 0, 0, 29.0, 27.8,  28.4, , [-0.73]
J030112.8+504506, GAUSSIAN, Patch, 03:01:12.8592, +50.45.06.444,    7.6835, 0, 0, 0, 29.5, 27.2,  18.7, , [-0.73]
J030534.0+481029, GAUSSIAN, Patch, 03:05:34.0248, +48.10.29.172,    6.4111, 0, 0, 0, 40.1, 27.9,  16.4, , [-0.73]
J031443.6+431404, POINT   , Patch, 03:14:43.6536, +43.14.04.308,   10.1142, 0, 0, 0,     ,     ,      , , [-0.73]
J031815.9+415221, GAUSSIAN, Patch, 03:18:15.9936, +41.52.21.360,    6.7385, 0, 0, 0, 82.0, 67.4, -13.10, , [-0.73]
J031948.1+413041, GAUSSIAN, Patch, 03:19:48.1296, +41.30.41.076,   49.3097, 0, 0, 0, 56.4, 43.2, -8.00, , [-0.73]
J032639.1+415154, GAUSSIAN, Patch, 03:26:39.1920, +41.51.54.180,    7.0319, 0, 0, 0, 96.4, 39.4, -36.10, , [-0.73]
J033027.1+410141, GAUSSIAN, Patch, 03:30:27.1296, +41.01.41.340,    6.8622, 0, 0, 0, 30.6, 26.4,  71.8, , [-0.73]
J033021.1+454453, GAUSSIAN, Patch, 03:30:21.1152, +45.44.53.448,    6.4780, 0, 0, 0, 29.0, 26.7, -79.40, , [-0.73]
J040803.4+430025, GAUSSIAN, Patch, 04:08:03.4848, +43.00.25.740,   35.9784, 0, 0, 0, 98.3, 29.6, -20.20, , [-0.73]
J002552.2+640701, GAUSSIAN, Patch, 00:25:52.2168, +64.07.01.560,    7.2862, 0, 0, 0, 123.4, 43.5,  8.70, , [-0.73]
J002532.4+641117, GAUSSIAN, Patch, 00:25:32.4552, +64.11.17.952,   13.0839, 0, 0, 0, 157.1, 55.2, -61.00, , [-0.73]
J002944.8+635842, GAUSSIAN, Patch, 00:29:44.8656, +63.58.42.420,   18.1816, 0, 0, 0, 28.8, 26.3, -63.40, , [-0.73]
J004441.0+661842, POINT   , Patch, 00:44:41.0688, +66.18.42.156,    8.5496, 0, 0, 0,     ,     ,      , , [-0.73]
J010003.6+665056, POINT   , Patch, 01:00:03.6816, +66.50.56.904,    5.0181, 0, 0, 0,     ,     ,      , , [-0.73]
J005559.3+682221, GAUSSIAN, Patch, 00:55:59.3376, +68.22.21.648,   33.5686, 0, 0, 0, 53.9, 28.0,  51.1, , [-0.73]
J011012.7+680541, GAUSSIAN, Patch, 01:10:12.7536, +68.05.41.208,    6.4853, 0, 0, 0, 31.3, 27.0, -19.20, , [-0.73]
J020535.7+644941, GAUSSIAN, Patch, 02:05:35.7312, +64.49.41.268,   26.5104, 0, 0, 0, 257.9, 120.2, -84.70, , [-0.73]
J010835.1+692233, GAUSSIAN, Patch, 01:08:35.1600, +69.22.33.780,    7.0376, 0, 0, 0, 65.9, 29.4, -81.60, , [-0.73]
J010942.1+731155, GAUSSIAN, Patch, 01:09:42.1296, +73.11.55.140,   17.5451, 0, 0, 0, 173.4, 40.8,  46.5, , [-0.73]
J012558.7+724544, POINT   , Patch, 01:25:58.7328, +72.45.44.460,    7.8929, 0, 0, 0,     ,     ,      , , [-0.73]
J020937.7+614111, GAUSSIAN, Patch, 02:09:37.7088, +61.41.11.508,    5.7388, 0, 0, 0, 31.7, 26.2,  33.8, , [-0.73]
J021354.1+601355, GAUSSIAN, Patch, 02:13:54.1848, +60.13.55.488,    6.5074, 0, 0, 0, 75.1, 26.2, -22.50, , [-0.73]
J023802.3+591150, GAUSSIAN, Patch, 02:38:02.3424, +59.11.51.000,   37.0867, 0, 0, 0, 63.1, 28.4,  28.0, , [-0.73]
J024848.1+580841, GAUSSIAN, Patch, 02:48:48.1536, +58.08.41.820,    5.1892, 0, 0, 0, 32.8, 27.6,  29.7, , [-0.73]
J023750.2+645755, GAUSSIAN, Patch, 02:37:50.2488, +64.57.55.584,    5.9355, 0, 0, 0, 30.6, 25.7, -16.30, , [-0.73]
J035459.9+612432, GAUSSIAN, Patch, 03:54:59.9328, +61.24.32.184,    7.8409, 0, 0, 0, 92.6, 35.3, -50.80, , [-0.73]
J001311.6+774847, POINT   , Patch, 00:13:11.6640, +77.48.47.160,    5.9362, 0, 0, 0,     ,     ,      , , [-0.73]
J001631.2+791652, GAUSSIAN, Patch, 00:16:31.2264, +79.16.52.752,   18.2702, 0, 0, 0, 46.3, 36.4,  9.30, , [-0.73]
J015209.7+755040, GAUSSIAN, Patch, 01:52:09.7272, +75.50.40.632,    5.9230, 0, 0, 0, 53.2, 36.6,  44.9, , [-0.73]
J020723.0+795603, POINT   , Patch, 02:07:23.0976, +79.56.03.444,    7.5747, 0, 0, 0,     ,     ,      , , [-0.73]
J024111.1+720212, GAUSSIAN, Patch, 02:41:11.1840, +72.02.12.372,    8.1190, 0, 0, 0, 46.3, 25.7,  58.4, , [-0.73]
J022454.1+765555, GAUSSIAN, Patch, 02:24:54.1512, +76.55.55.092,    9.5380, 0, 0, 0, 27.3, 26.1, -78.40, , [-0.73]
J022914.8+774317, POINT   , Patch, 02:29:14.8056, +77.43.17.400,   12.1396, 0, 0, 0,     ,     ,      , , [-0.73]
J033428.9+741033, GAUSSIAN, Patch, 03:34:28.9368, +74.10.33.564,   13.2334, 0, 0, 0, 30.5, 26.4,  9.70, , [-0.73]
J040315.1+745558, GAUSSIAN, Patch, 04:03:15.1056, +74.55.58.728,   10.0946, 0, 0, 0, 32.4, 28.5, -40.70, , [-0.73]
J041318.0+745105, GAUSSIAN, Patch, 04:13:18.0024, +74.51.05.472,   12.6962, 0, 0, 0, 30.8, 30.6, -41.30, , [-0.73]
J033024.7+715015, GAUSSIAN, Patch, 03:30:24.7296, +71.50.15.576,    7.4870, 0, 0, 0, 30.4, 28.9, -78.60, , [-0.73]
J035455.0+725439, GAUSSIAN, Patch, 03:54:55.0104, +72.54.39.744,   11.9282, 0, 0, 0, 30.8, 27.6,  43.1, , [-0.73]
J040536.1+645504, GAUSSIAN, Patch, 04:05:36.1176, +64.55.04.152,    5.0159, 0, 0, 0, 52.2, 28.3,  68.4, , [-0.73]
J040903.8+642033, POINT   , Patch, 04:09:03.8544, +64.20.33.108,    5.0530, 0, 0, 0,     ,     ,      , , [-0.73]
J032952.1+533234, GAUSSIAN, Patch, 03:29:52.1232, +53.32.34.368,    9.7326, 0, 0, 0, 36.0, 31.5, -48.50, , [-0.73]
J032719.3+552029, GAUSSIAN, Patch, 03:27:19.3152, +55.20.29.400,   36.5413, 0, 0, 0, 46.4, 33.4,  73.4, , [-0.73]
J032744.4+552228, GAUSSIAN, Patch, 03:27:44.4168, +55.22.28.308,    7.9534, 0, 0, 0, 43.4, 32.0,  80.4, , [-0.73]
J032811.4+550912, GAUSSIAN, Patch, 03:28:11.4072, +55.09.12.420,    8.7830, 0, 0, 0, 50.9, 29.6,  61.3, , [-0.73]
J033627.8+533853, POINT   , Patch, 03:36:27.8880, +53.38.53.124,    8.5339, 0, 0, 0,     ,     ,      , , [-0.73]
J033743.3+504552, GAUSSIAN, Patch, 03:37:43.3152, +50.45.52.740,   16.7677, 0, 0, 0, 35.7, 29.4,  49.9, , [-0.73]
J035929.6+505749, GAUSSIAN, Patch, 03:59:29.6112, +50.57.49.968,    8.8094, 0, 0, 0, 28.5, 26.5,  76.4, , [-0.73]
J035152.4+575328, GAUSSIAN, Patch, 03:51:52.4232, +57.53.28.716,    5.0320, 0, 0, 0, 34.5, 29.5,  27.5, , [-0.73]
J035201.7+575450, GAUSSIAN, Patch, 03:52:01.7928, +57.54.50.364,    5.2242, 0, 0, 0, 45.0, 32.7,  47.9, , [-0.73]
J041301.6+581526, GAUSSIAN, Patch, 04:13:01.6560, +58.15.26.388,    5.9852, 0, 0, 0, 34.5, 28.9, -77.70, , [-0.73]
J042846.4+551813, GAUSSIAN, Patch, 04:28:46.4784, +55.18.13.068,   10.5220, 0, 0, 0, 56.1, 31.2,  54.3, , [-0.73]
J042958.1+550433, GAUSSIAN, Patch, 04:29:58.1688, +55.04.33.672,    9.2963, 0, 0, 0, 60.1, 31.0,  50.6, , [-0.73]
J040259.8+450605, GAUSSIAN, Patch, 04:02:59.8344, +45.06.05.148,    9.0560, 0, 0, 0, 28.7, 26.5, -82.90, , [-0.73]
J043148.9+444208, GAUSSIAN, Patch, 04:31:48.9312, +44.42.08.748,    5.3734, 0, 0, 0, 138.7, 64.9,  32.1, , [-0.73]
J042900.0+501910, GAUSSIAN, Patch, 04:29:00.0072, +50.19.10.308,    6.6902, 0, 0, 0, 33.1, 27.3,  17.2, , [-0.73]
J044646.8+503738, GAUSSIAN, Patch, 04:46:46.8912, +50.37.38.028,   10.8620, 0, 0, 0, 39.3, 26.3, -73.20, , [-0.73]
J044810.4+450056, GAUSSIAN, Patch, 04:48:10.4160, +45.00.56.556,    7.5292, 0, 0, 0, 289.6, 61.7,  53.2, , [-0.73]
J044903.4+450137, GAUSSIAN, Patch, 04:49:03.4032, +45.01.37.416,   14.8103, 0, 0, 0, 99.8, 60.8, -50.00, , [-0.73]
J045007.6+450322, GAUSSIAN, Patch, 04:50:07.6008, +45.03.22.500,    5.7288, 0, 0, 0, 77.3, 32.5,  50.4, , [-0.73]
J043533.1+613704, GAUSSIAN, Patch, 04:35:33.1704, +61.37.04.296,    8.8241, 0, 0, 0, 28.7, 26.4, -67.90, , [-0.73]
J045419.9+575742, GAUSSIAN, Patch, 04:54:19.9440, +57.57.42.192,    9.8005, 0, 0, 0, 33.3, 32.2, -12.50, , [-0.73]
J045259.3+520605, GAUSSIAN, Patch, 04:52:59.3136, +52.06.05.292,    7.4998, 0, 0, 0, 158.5, 46.9,  47.8, , [-0.73]
J045243.9+520335, GAUSSIAN, Patch, 04:52:43.9272, +52.03.35.676,    7.9464, 0, 0, 0, 119.9, 54.6,  46.3, , [-0.73]
J235254.6+060033, GAUSSIAN, Patch, 23:52:54.6384, +06.00.33.048,    6.1469, 0, 0, 0, 30.2, 27.6,  64.3, , [-0.73]
J233640.2+084952, GAUSSIAN, Patch, 23:36:40.2384, +08.49.51.996,    5.1198, 0, 0, 0, 57.7, 28.4, -24.30, , [-0.73]
J234033.2+133300, POINT   , Patch, 23:40:33.2232, +13.33.00.252,    7.6756, 0, 0, 0,     ,     ,      , , [-0.73]
J225357.7+160852, POINT   , Patch, 22:53:57.7080, +16.08.52.728,    8.3438, 0, 0, 0,     ,     ,      , , [-0.73]
J224602.3+174353, GAUSSIAN, Patch, 22:46:02.3808, +17.43.53.940,    6.1198, 0, 0, 0, 39.7, 25.8,  51.8, , [-0.73]
J224354.7+181444, POINT   , Patch, 22:43:54.7992, +18.14.44.952,    6.2029, 0, 0, 0,     ,     ,      , , [-0.73]
J225032.7+193121, POINT   , Patch, 22:50:32.7696, +19.31.21.396,    6.0347, 0, 0, 0,     ,     ,      , , [-0.73]
J225707.1+165822, GAUSSIAN, Patch, 22:57:07.1568, +16.58.22.188,   10.5346, 0, 0, 0, 42.0, 29.4, -26.50, , [-0.73]
J225134.7+184840, POINT   , Patch, 22:51:34.7376, +18.48.40.140,   11.8168, 0, 0, 0,     ,     ,      , , [-0.73]
J231204.6+184439, GAUSSIAN, Patch, 23:12:04.6512, +18.44.39.264,    7.6394, 0, 0, 0, 51.2, 31.8,  40.6, , [-0.73]
J231210.7+184643, GAUSSIAN, Patch, 23:12:10.7304, +18.46.43.788,    6.2276, 0, 0, 0, 59.1, 29.0,  42.3, , [-0.73]
J235718.5+144607, GAUSSIAN, Patch, 23:57:18.5592, +14.46.07.896,    6.4046, 0, 0, 0, 28.7, 27.6, -29.30, , [-0.73]
J235114.9+161851, GAUSSIAN, Patch, 23:51:14.9112, +16.18.51.480,    5.5703, 0, 0, 0, 27.0, 26.1, -59.30, , [-0.73]
J233159.0+172855, POINT   , Patch, 23:31:59.0040, +17.28.55.380,    7.0268, 0, 0, 0,     ,     ,      , , [-0.73]
J234829.6+184405, GAUSSIAN, Patch, 23:48:29.6112, +18.44.05.316,    9.6405, 0, 0, 0, 40.2, 25.4, -22.90, , [-0.73]
J232128.4+234648, POINT   , Patch, 23:21:28.4976, +23.46.48.360,    9.6534, 0, 0, 0,     ,     ,      , , [-0.73]
J233630.1+210845, GAUSSIAN, Patch, 23:36:30.1536, +21.08.45.276,    7.7302, 0, 0, 0, 105.3, 53.4, -50.50, , [-0.73]
J234023.2+222054, POINT   , Patch, 23:40:23.2032, +22.20.54.564,    6.3831, 0, 0, 0,     ,     ,      , , [-0.73]
J220427.0+365246, GAUSSIAN, Patch, 22:04:27.0120, +36.52.46.884,    5.1694, 0, 0, 0, 30.3, 25.5, -33.60, , [-0.73]
J215552.5+380026, GAUSSIAN, Patch, 21:55:52.5072, +38.00.26.964,   48.7578, 0, 0, 0, 32.0, 28.3, -54.80, , [-0.73]
J222934.7+262007, GAUSSIAN, Patch, 22:29:34.7472, +26.20.07.872,    5.2657, 0, 0, 0, 32.7, 25.1, -3.60, , [-0.73]
J224127.4+333709, GAUSSIAN, Patch, 22:41:27.4728, +33.37.09.660,    9.1134, 0, 0, 0, 34.2, 25.5,  77.0, , [-0.73]
J232757.2+271556, POINT   , Patch, 23:27:57.2544, +27.15.56.052,    7.2078, 0, 0, 0,     ,     ,      , , [-0.73]
J232810.6+293710, GAUSSIAN, Patch, 23:28:10.6128, +29.37.10.776,    9.1690, 0, 0, 0, 57.1, 31.4, -65.80, , [-0.73]
J233833.2+265836, GAUSSIAN, Patch, 23:38:33.2160, +26.58.36.444,   18.2765, 0, 0, 0, 251.5, 61.5,  0.10, , [-0.73]
J233817.9+270220, GAUSSIAN, Patch, 23:38:17.9808, +27.02.20.796,   14.9065, 0, 0, 0, 212.7, 60.4,  83.9, , [-0.73]
J235836.3+275435, GAUSSIAN, Patch, 23:58:36.3936, +27.54.35.964,    6.1105, 0, 0, 0, 85.9, 28.3,  51.7, , [-0.73]
J233200.5+295649, POINT   , Patch, 23:32:00.5640, +29.56.49.740,    8.1270, 0, 0, 0,     ,     ,      , , [-0.73]
J235411.2+325511, GAUSSIAN, Patch, 23:54:11.2272, +32.55.11.208,    8.4232, 0, 0, 0, 51.9, 29.2,  52.1, , [-0.73]
J223338.0+360105, GAUSSIAN, Patch, 22:33:38.0496, +36.01.05.844,    6.2083, 0, 0, 0, 29.9, 26.2, -60.70, , [-0.73]
J224630.6+365631, GAUSSIAN, Patch, 22:46:30.6072, +36.56.31.488,    8.9550, 0, 0, 0, 27.6, 26.6,  61.3, , [-0.73]
J224812.3+364056, GAUSSIAN, Patch, 22:48:12.2976, +36.40.56.856,    5.3630, 0, 0, 0, 51.1, 32.6,  65.7, , [-0.73]
J224548.4+394115, GAUSSIAN, Patch, 22:45:48.4056, +39.41.15.180,   60.5813, 0, 0, 0, 187.1, 49.5,  77.3, , [-0.73]
J231827.6+371557, GAUSSIAN, Patch, 23:18:27.6192, +37.15.57.888,    5.3169, 0, 0, 0, 31.7, 30.1, -1.40, , [-0.73]
J232655.7+404810, GAUSSIAN, Patch, 23:26:55.7664, +40.48.10.728,    8.5725, 0, 0, 0, 35.0, 26.2,  43.1, , [-0.73]
J235835.4+440439, GAUSSIAN, Patch, 23:58:35.4648, +44.04.39.252,   11.9067, 0, 0, 0, 37.8, 31.0,  69.8, , [-0.73]
J001401.6+054510, POINT   , Patch, 00:14:01.6200, +05.45.10.656,    5.1644, 0, 0, 0,     ,     ,      , , [-0.73]
J003918.0+031950, GAUSSIAN, Patch, 00:39:18.0360, +03.19.50.088,    6.1755, 0, 0, 0, 152.4, 66.5, -87.40, , [-0.73]
J003314.8+062815, GAUSSIAN, Patch, 00:33:14.8728, +06.28.15.852,    6.0797, 0, 0, 0, 33.5, 26.2,  76.9, , [-0.73]
J000441.9+124920, GAUSSIAN, Patch, 00:04:41.9088, +12.49.20.352,    5.2727, 0, 0, 0, 99.5, 35.1,  87.1, , [-0.73]
J000456.4+124818, GAUSSIAN, Patch, 00:04:56.4288, +12.48.18.540,    5.1859, 0, 0, 0, 89.2, 39.0, -89.00, , [-0.73]
J000340.9+130636, GAUSSIAN, Patch, 00:03:40.9944, +13.06.36.900,    8.2807, 0, 0, 0, 27.8, 26.2,  1.20, , [-0.73]
J000951.6+124344, GAUSSIAN, Patch, 00:09:51.6528, +12.43.44.400,    6.3456, 0, 0, 0, 107.8, 54.3,  57.5, , [-0.73]
J004050.3+100322, GAUSSIAN, Patch, 00:40:50.3376, +10.03.22.608,   19.5992, 0, 0, 0, 56.0, 28.4, -18.50, , [-0.73]
J003744.6+131956, GAUSSIAN, Patch, 00:37:44.6544, +13.19.56.928,   12.2841, 0, 0, 0, 44.1, 29.1,  39.5, , [-0.73]
J004523.1+134003, GAUSSIAN, Patch, 00:45:23.1936, +13.40.03.828,    5.1725, 0, 0, 0, 32.2, 31.0,  3.20, , [-0.73]
J005335.6+131049, GAUSSIAN, Patch, 00:53:35.6064, +13.10.49.404,    5.0320, 0, 0, 0, 36.6, 26.5, -65.80, , [-0.73]
J010838.6+013457, POINT   , Patch, 01:08:38.6688, +01.34.57.324,    5.1792, 0, 0, 0,     ,     ,      , , [-0.73]
J011818.4+025805, GAUSSIAN, Patch, 01:18:18.4992, +02.58.05.520,   12.4936, 0, 0, 0, 32.4, 26.0,  55.7, , [-0.73]
J012101.1+034414, GAUSSIAN, Patch, 01:21:01.1376, +03.44.14.820,    7.8137, 0, 0, 0, 47.9, 28.4, -70.40, , [-0.73]
J013106.9+041015, POINT   , Patch, 01:31:06.9960, +04.10.15.348,    5.2316, 0, 0, 0,     ,     ,      , , [-0.73]
J013121.5+062344, GAUSSIAN, Patch, 01:31:21.5904, +06.23.44.052,   11.0121, 0, 0, 0, 63.9, 26.8,  12.8, , [-0.73]
J005729.6+091752, GAUSSIAN, Patch, 00:57:29.6760, +09.17.52.584,    5.0661, 0, 0, 0, 29.9, 25.6,  30.3, , [-0.73]
J011901.2+082954, POINT   , Patch, 01:19:01.2480, +08.29.54.312,    7.1782, 0, 0, 0,     ,     ,      , , [-0.73]
J010850.9+131840, GAUSSIAN, Patch, 01:08:50.9280, +13.18.39.996,   42.7685, 0, 0, 0, 68.2, 30.4,  36.4, , [-0.73]
J010855.8+132218, GAUSSIAN, Patch, 01:08:55.8384, +13.22.18.768,   15.5299, 0, 0, 0, 36.4, 26.7,  29.4, , [-0.73]
J013514.9+081105, GAUSSIAN, Patch, 01:35:14.9784, +08.11.05.964,    9.9319, 0, 0, 0, 31.9, 27.1,  11.9, , [-0.73]
J013715.7+092948, GAUSSIAN, Patch, 01:37:15.7992, +09.29.48.876,    5.5323, 0, 0, 0, 81.3, 28.1,  32.4, , [-0.73]
J000559.3+160946, GAUSSIAN, Patch, 00:05:59.3256, +16.09.46.548,    5.0381, 0, 0, 0, 39.5, 26.5, -65.10, , [-0.73]
J002025.2+154052, GAUSSIAN, Patch, 00:20:25.2672, +15.40.52.824,   20.0670, 0, 0, 0, 31.4, 29.1, -83.80, , [-0.73]
J001737.6+180927, GAUSSIAN, Patch, 00:17:37.6896, +18.09.27.144,    7.8179, 0, 0, 0, 46.8, 34.2, -45.50, , [-0.73]
J005347.5+164208, GAUSSIAN, Patch, 00:53:47.5176, +16.42.08.064,    5.2456, 0, 0, 0, 37.9, 26.4,  72.2, , [-0.73]
J003606.4+183759, GAUSSIAN, Patch, 00:36:06.4848, +18.37.59.088,   13.4483, 0, 0, 0, 35.0, 28.2,  2.70, , [-0.73]
J005147.1+174709, POINT   , Patch, 00:51:47.1072, +17.47.09.960,    8.5091, 0, 0, 0,     ,     ,      , , [-0.73]
J005317.8+175429, GAUSSIAN, Patch, 00:53:17.8656, +17.54.29.952,    5.8803, 0, 0, 0, 27.6, 26.4,  69.5, , [-0.73]
J002826.5+211726, GAUSSIAN, Patch, 00:28:26.5584, +21.17.26.808,    5.0482, 0, 0, 0, 29.5, 27.6,  25.8, , [-0.73]
J004118.7+255001, GAUSSIAN, Patch, 00:41:18.7824, +25.50.01.752,    5.5819, 0, 0, 0, 31.1, 25.3, -62.40, , [-0.73]
J010205.1+144324, GAUSSIAN, Patch, 01:02:05.1984, +14.43.24.240,    8.5577, 0, 0, 0, 51.9, 28.8,  82.4, , [-0.73]
J010248.1+145239, GAUSSIAN, Patch, 01:02:48.1848, +14.52.39.720,    6.8763, 0, 0, 0, 30.5, 25.9,  58.0, , [-0.73]
J011205.0+144353, GAUSSIAN, Patch, 01:12:05.0352, +14.43.53.976,   10.4810, 0, 0, 0, 31.3, 28.3,  24.6, , [-0.73]
J014109.1+135327, POINT   , Patch, 01:41:09.1416, +13.53.27.564,   10.3226, 0, 0, 0,     ,     ,      , , [-0.73]
J013624.2+205719, GAUSSIAN, Patch, 01:36:24.2712, +20.57.19.260,   36.4667, 0, 0, 0, 74.9, 30.4,  30.5, , [-0.73]
J012959.8+233820, POINT   , Patch, 01:29:59.8104, +23.38.20.220,   12.1992, 0, 0, 0,     ,     ,      , , [-0.73]
J013813.8+230115, POINT   , Patch, 01:38:13.8192, +23.01.15.816,    7.9460, 0, 0, 0,     ,     ,      , , [-0.73]
J015507.9+033824, GAUSSIAN, Patch, 01:55:07.9416, +03.38.24.072,    6.1604, 0, 0, 0, 32.1, 26.5,  64.4, , [-0.73]
J021835.3+025607, POINT   , Patch, 02:18:35.3280, +02.56.07.080,    6.1825, 0, 0, 0,     ,     ,      , , [-0.73]
J021345.4+030020, GAUSSIAN, Patch, 02:13:45.4176, +03.00.20.952,    5.4309, 0, 0, 0, 31.0, 27.2,  49.4, , [-0.73]
